FlujoRx,FlujoCh,Concent,Tempera,Volumen
79.385,105.58,0.99828,349.61,7.0051
80.818,107.13,0.99819,349.7,7.1699
80.847,102.22,0.99807,349.67,7.335
83.506,107.89,0.99814,349.51,7.4954
81.267,105.1,0.99827,349.41,7.6519
84.643,102.11,0.99832,349.42,7.8091
83.253,107.91,0.99835,349.54,7.9523
79.262,105.53,0.99833,349.79,8.1122
84.74,105.18,0.99826,350,8.2716
80.997,104.95,0.99802,350.1,8.4084
79.357,104.61,0.99793,350.28,8.5332
79.583,107.32,0.99814,350.47,8.6654
84.257,102.51,0.99823,350.54,8.815
83.214,104.5,0.99799,350.5,8.9445
80.72,105.62,0.99777,350.49,9.063
81.197,104.94,0.99759,350.43,9.2049
84.538,106.52,0.99749,350.36,9.3401
79.05,102.65,0.99749,350.35,9.4654
80.772,104.64,0.9975,350.25,9.5884
84.759,107.75,0.9975,350.02,9.6675
84.52,107.88,0.9975,349.96,9.7373
84.394,103.3,0.99752,350.03,9.8323
80.145,104.02,0.99745,350.03,9.9167
83.505,107.54,0.99729,350.02,9.9758
79.777,105.27,0.99722,349.95,10.044
80.484,107.6,0.99726,349.87,10.148
84.457,107.14,0.99726,349.84,10.235
80.295,103.83,0.99723,349.8,10.287
84.697,105.72,0.99719,349.76,10.339
81.718,107.6,0.9972,349.76,10.401
81.326,106.9,0.99721,349.75,10.473
80.303,105.88,0.99714,349.7,10.565
81.003,102.34,0.99707,349.66,10.646
82.848,104.97,0.99704,349.71,10.704
84.213,107.94,0.9971,349.66,10.763
82.228,104.92,0.99727,349.46,10.815
84.261,106.73,0.99736,349.31,10.861
79.726,105.94,0.99731,349.46,10.922
83.649,105.81,0.99735,349.67,10.993
81.22,106.69,0.99745,349.74,11.08
80.46,105,0.99746,349.69,11.162
84.438,106.43,0.99739,349.61,11.242
83.118,104.6,0.99737,349.55,11.318
79.186,107.39,0.99739,349.53,11.375
83.627,106.18,0.9974,349.57,11.423
83.587,102.41,0.99739,349.79,11.499
83.648,104.38,0.99724,349.9,11.578
81.442,104.33,0.99696,349.72,11.652
83.258,102.29,0.99681,349.63,11.733
83.889,104.14,0.99674,349.93,11.82
83.7,104.78,0.99661,350,11.914
79.952,106.31,0.99665,349.75,12.024
80.391,103.39,0.99676,349.58,12.122
81.514,104.41,0.99677,349.68,12.169
80.516,102.29,0.99671,349.65,12.201
79.172,107.51,0.99656,349.48,12.239
81.904,102.09,0.9964,349.39,12.284
79.197,106.15,0.99623,349.54,12.335
82.924,102.08,0.99623,349.54,12.414
83.041,107.61,0.99648,349.32,12.512
80.374,104.79,0.99668,349.23,12.586
81.209,104.55,0.99666,349.39,12.622
82.379,106.46,0.99675,349.45,12.685
84.371,104.22,0.9969,349.41,12.78
80.089,103.41,0.99692,349.38,12.851
80.931,105.51,0.99683,349.37,12.871
81.002,107.88,0.99674,349.4,12.9
79.981,106.85,0.99657,349.49,12.938
79.42,103.11,0.99643,349.59,12.968
82.357,102.83,0.99637,349.46,13.016
83.634,107.3,0.99646,349.36,13.08
79.025,105.72,0.99668,349.59,13.127
81.894,104.25,0.99678,349.82,13.155
82.867,103.17,0.99664,349.67,13.211
81.244,107.54,0.99653,349.61,13.258
83.117,106.78,0.99652,349.76,13.253
79.997,103.46,0.99657,349.8,13.235
79.825,102.96,0.99653,349.69,13.243
83.029,105.22,0.99658,350,13.279
79.982,107.17,0.99682,350.58,13.348
81.106,104.71,0.99693,350.82,13.401
80.441,104.21,0.99692,350.58,13.419
84.501,107.71,0.99682,350.41,13.432
80.612,105.95,0.99644,350.38,13.431
82.696,107.75,0.99614,350.32,13.418
82.262,107.94,0.99605,350.17,13.429
80.604,106.21,0.99601,350.09,13.45
79.109,103.18,0.99615,350.06,13.454
83.372,103.04,0.99628,350.01,13.453
80.052,104.62,0.99624,349.96,13.47
83.512,107.26,0.99625,349.65,13.511
84.186,106.74,0.99634,349.03,13.57
83.931,102.74,0.99633,348.85,13.596
80.499,103.79,0.99635,349.35,13.604
82.225,104.91,0.99642,349.6,13.627
83.024,106.65,0.99634,349.36,13.64
79.944,105.53,0.99624,349.01,13.647
82.126,107.25,0.99622,349.05,13.662
83.286,105.92,0.9962,349.12,13.676
79.136,102.11,0.99617,349,13.683
83.624,105.78,0.99612,348.83,13.68
81.03,102.54,0.99603,348.74,13.674
84.188,105.29,0.99596,348.83,13.686
81.834,102.27,0.99588,349.19,13.71
80.22,105.69,0.99585,349.51,13.72
83.71,104.46,0.99572,349.42,13.744
79.615,104.81,0.99561,349.45,13.789
84.438,105.82,0.99569,349.89,13.819
80.819,105.56,0.99571,350.26,13.841
83.691,106.56,0.99559,350.12,13.863
80.883,104.2,0.99552,350.02,13.852
83.592,106.09,0.99548,350.09,13.806
79.954,103.21,0.99539,350.08,13.763
79.205,104.24,0.99529,349.95,13.777
81.072,107.33,0.99528,349.99,13.814
83.981,107.6,0.99531,350.08,13.836
83.584,107.82,0.99529,350.11,13.845
80.692,107.54,0.99517,350.04,13.812
79.363,107.47,0.99524,350.04,13.762
82.793,103.12,0.99557,350.09,13.766
84.166,102.12,0.99592,350.03,13.813
84.784,104.6,0.99595,349.73,13.811
79.189,104.45,0.99586,349.58,13.766
83.702,102.43,0.99576,349.78,13.725
82.555,105.02,0.99564,349.83,13.739
82.487,106.12,0.99539,349.66,13.739
80.57,102.88,0.99523,349.57,13.712
82.44,104.24,0.99532,349.43,13.726
80.455,105.94,0.99553,349.39,13.758
84.199,107.44,0.99558,349.45,13.766
82.228,105.82,0.99537,349.48,13.763
79.105,102.29,0.99511,349.55,13.756
82.472,103.69,0.99495,349.44,13.76
84.777,106.56,0.99499,349.61,13.74
81.929,105.01,0.99529,349.99,13.761
83.248,107.84,0.99571,349.94,13.865
84.362,107.4,0.99584,349.71,13.924
81.872,104.78,0.99592,349.34,13.899
83.728,105.66,0.99609,349.11,13.889
83.322,104.49,0.99604,349.46,13.887
81.531,104.28,0.99598,349.81,13.904
79.082,105.73,0.99592,349.68,13.937
83.794,106.71,0.99577,349.5,13.922
83.296,105.12,0.99577,349.32,13.851
79.74,103.66,0.99576,349.35,13.802
82.155,102.14,0.99578,349.55,13.814
80.972,104.2,0.99587,349.52,13.827
82.418,104.99,0.99588,349.22,13.83
81.912,103.46,0.99583,349.01,13.811
81.764,103.07,0.99578,348.91,13.836
82.163,103.79,0.99564,348.95,13.865
79.101,107.99,0.99544,349.34,13.823
80.16,105.78,0.99532,349.69,13.757
81.638,104.16,0.99526,349.59,13.728
84.383,102.03,0.99519,349.43,13.726
82.851,104.91,0.99521,349.44,13.76
83.293,102.6,0.9952,349.57,13.785
83.362,104.34,0.99522,349.72,13.758
83.229,103.66,0.99535,349.91,13.747
84.431,104.22,0.99543,350.1,13.779
80.128,104.92,0.99546,350.1,13.826
82.217,107.02,0.99557,350.12,13.825
81.37,107.1,0.99553,350.13,13.78
81.588,105.91,0.99531,349.79,13.734
81.296,103.79,0.99524,349.55,13.695
83.9,106.5,0.99525,350.06,13.666
79.886,103.32,0.99511,349.31,13.633
82.5,103.63,0.9951,346.87,13.576
84.806,102.53,0.9953,345.67,13.532
83.96,105.69,0.99532,346.56,13.551
83.148,107.22,0.99547,347.23,13.572
81.889,104.04,0.99599,347.74,13.57
80.461,104.11,0.99642,348.16,13.59
83.04,106.83,0.99644,348.69,13.628
83.499,104.05,0.99645,348.91,13.674
82.975,104.07,0.99647,348.67,13.762
80.311,105.22,0.99644,348.41,13.811
82.077,105.07,0.99651,348.46,13.772
81.557,105.79,0.99653,348.56,13.75
83.11,106.22,0.99627,348.75,13.766
79.736,104.79,0.99611,348.98,13.787
82.309,107.25,0.99624,349.14,13.769
83.196,103.98,0.99611,349.27,13.752
84.691,102.03,0.99571,349.39,13.759
84.953,103.59,0.99551,349.38,13.765
80.64,102.43,0.99562,349.46,13.814
82.818,102.64,0.99562,349.64,13.836
79.391,107.6,0.99549,349.71,13.756
84.185,106.25,0.9954,349.72,13.691
80.02,103.64,0.99529,349.74,13.724
82.604,105.13,0.99522,349.7,13.773
84.26,103.75,0.99536,349.66,13.832
80.689,106.82,0.99548,349.66,13.884
81.84,103.9,0.99544,349.77,13.884
79.098,105.59,0.99554,350.02,13.893
82.451,104.41,0.99573,350.35,13.959
81.119,108,0.99577,350.49,14.009
80.15,102.64,0.99558,350.34,14.019
81.687,104.13,0.99546,350.16,14.021
81.586,106.63,0.99547,350.06,13.988
79.874,105.27,0.99551,350.04,13.959
82.018,104.32,0.99543,350.1,13.968
80.517,102.39,0.99549,350.03,13.967
84.482,107.46,0.99575,349.75,13.944
82.025,104.17,0.99594,349.48,13.924
80.19,106.84,0.99593,349.32,13.951
83.422,102.76,0.99598,349.41,13.985
80.75,104.59,0.99605,349.85,13.993
83.243,107.23,0.99608,350.13,13.993
80.09,105.64,0.99615,349.84,14.035
83.196,104.89,0.99624,349.7,14.037
80.856,105.46,0.99619,349.95,13.967
82.031,107.71,0.99598,350.21,13.921
83.975,105.22,0.99576,350.12,13.966
84.671,104.55,0.99557,349.88,13.995
82.863,102.29,0.99546,349.61,13.98
83.887,104.59,0.99547,349.59,13.949
81.592,103.51,0.99544,349.66,13.949
79.273,102.59,0.99533,349.56,13.963
79.972,102.65,0.99528,349.46,13.976
79.852,102.37,0.9953,349.52,13.963
79.724,106.89,0.99518,349.72,13.934
83.105,103.94,0.99524,349.85,13.926
79.896,103.83,0.99568,349.92,13.924
81.536,107.18,0.996,349.9,13.915
79.616,104.69,0.99573,349.74,13.935
82.05,105.59,0.99556,349.75,13.964
82.864,107.65,0.99571,350.06,13.949
82.099,103.93,0.99596,350.21,13.91
79.166,105.68,0.99591,349.56,13.893
82.876,105.37,0.99583,349.41,13.916
83.932,105.57,0.99589,350.2,13.954
80.237,103.41,0.99585,350.75,13.981
82.485,102.81,0.9957,350.41,13.946
84.321,102.38,0.99535,350.23,13.933
81.813,106.72,0.99476,350.33,13.989
81.582,102.79,0.99452,350.5,14.017
83.951,104.25,0.99468,350.5,13.971
79.921,104.06,0.99497,350.62,13.946
79.205,105.08,0.99548,350.91,13.952
81.742,105.89,0.99572,351.01,13.98
81.803,104.63,0.99544,351.05,14.042
84.46,105.15,0.99528,350.91,14.089
83.877,106.89,0.99539,350.3,14.081
79.607,106.01,0.99544,349.91,14.072
79.989,104.9,0.9954,349.55,14.07
83.662,105.17,0.99547,349.29,14.033
80.565,105.65,0.99555,349.75,13.989
79.369,103.86,0.99551,350.08,13.969
80.751,103.5,0.99548,349.97,13.964
84.899,104.94,0.99542,349.97,13.965
79.867,102.81,0.99528,349.86,13.986
79.45,107.63,0.99522,349.76,14.002
84.344,104.56,0.99525,349.67,14.007
82.202,106.41,0.99523,349.5,14.004
83.345,106.34,0.99526,349.37,13.981
82.33,104.78,0.9953,349.37,13.949
82.997,103.73,0.99542,349.35,13.947
79.57,103.81,0.99557,349.37,13.977
79.976,105.63,0.99554,349.54,14.007
84.903,106.27,0.99538,349.59,14.011
82.695,105.24,0.99546,349.41,14.003
79.74,102.52,0.9956,349.18,14.005
80.687,104.3,0.99556,348.86,14
80.788,106.56,0.99552,348.77,13.979
82.033,102.67,0.99555,348.86,13.998
80.01,106.29,0.99553,348.93,14.015
83.886,105.78,0.99556,349.07,13.974
83.075,105.18,0.99553,349.21,13.929
84.867,103.34,0.99532,349.1,13.958
83.064,104.45,0.99532,349.03,13.967
81.088,103.12,0.99561,349.19,13.916
81.826,105.45,0.99576,349.27,13.875
82.281,104.21,0.9955,349.13,13.863
84.544,103.06,0.99547,349.17,13.888
79.587,103.57,0.99581,349.37,13.977
84.18,102.6,0.99599,349.57,14.022
80.87,106.67,0.99592,349.7,13.999
81.365,106.19,0.99599,349.62,14.037
79.254,107.36,0.99606,349.24,14.114
79.252,105.59,0.99611,349.04,14.139
84.53,102.39,0.99606,349.01,14.14
82.364,107.93,0.99594,348.91,14.161
82.583,104.77,0.99585,348.96,14.154
81.275,103.79,0.99584,349.02,14.128
84.883,106.71,0.99578,349.08,14.104
84.733,107.28,0.99576,349.16,14.069
83.545,102.19,0.99589,349.15,14.032
79.451,106.62,0.99596,349.15,14.006
81.725,107.15,0.9959,349.26,13.98
83.717,105.06,0.99592,349.11,13.974
83.948,106.34,0.99599,348.7,14.012
81.874,106.85,0.99607,348.56,14.058
84.75,103.39,0.9961,348.76,14.058
79.965,106.3,0.99601,348.81,14.028
80.006,105.73,0.99587,348.81,13.998
82.98,105.11,0.99579,348.82,13.993
80.627,102.47,0.9957,348.82,13.983
82.721,102.49,0.99569,348.73,13.95
80.951,104.52,0.99591,348.62,13.925
82.412,103.8,0.99605,348.64,13.929
83.957,107.87,0.996,348.83,13.934
83.793,103.37,0.99588,349.08,13.927
80.002,105.64,0.99567,349.35,13.929
84.516,102.25,0.99552,349.56,13.935
81.782,102.15,0.99548,349.68,13.929
82.447,102.82,0.99551,349.82,13.933
83.833,106.36,0.99562,349.96,13.954
79.083,103,0.99567,349.99,13.969
80.856,107.12,0.99571,349.93,13.941
83.837,106.31,0.99576,349.84,13.911
83.542,104.54,0.99573,349.72,13.906
82.61,106,0.99567,349.61,13.913
82.958,102.64,0.99568,349.45,13.91
81.178,106.44,0.99568,349.28,13.888
81.776,103.61,0.99567,349.25,13.85
79.719,106.97,0.99571,349.31,13.825
83.335,106.11,0.99564,349.6,13.81
82.531,107.47,0.99556,349.74,13.793
81.182,107.74,0.99564,349.38,13.793
80.314,103.98,0.99574,349.07,13.8
80.222,106.67,0.99568,349.02,13.803
83.69,106.28,0.99559,348.95,13.814
82.948,105.58,0.99553,349.06,13.83
83.072,106.56,0.99556,349.26,13.853
80.076,106.58,0.99554,349.38,13.866
81.644,105.52,0.99546,349.47,13.857
79.504,103.44,0.99546,349.52,13.836
84.577,104.66,0.99546,349.57,13.819
81.812,106.03,0.99549,349.5,13.828
84.058,103.19,0.99564,349.35,13.865
82.462,105.61,0.99581,349.35,13.907
82.468,102.83,0.99583,349.52,13.928
81.677,105.52,0.99587,349.7,13.923
83.125,106.01,0.99597,349.53,13.888
79.453,102.74,0.99593,349.01,13.831
80.094,104.78,0.99585,348.77,13.802
83.385,105.21,0.99589,348.83,13.834
80.966,107.13,0.99587,348.97,13.865
82.399,106.92,0.99578,349.38,13.87
79.308,107.68,0.99576,349.74,13.877
79.544,106.04,0.9958,349.86,13.899
79.844,104.36,0.99572,349.92,13.895
79.594,107.69,0.9956,349.86,13.873
80.332,104.24,0.99551,349.8,13.872
83.475,104.52,0.99531,349.96,13.867
84.106,105.6,0.99519,350.03,13.864
80.229,107.03,0.99535,349.83,13.906
82.9,102.04,0.99552,349.63,13.953
83.238,103.09,0.99545,349.65,13.99
81.954,106.92,0.99545,349.7,14.012
84.69,106.89,0.99555,349.73,13.985
81.351,102.75,0.9956,349.72,13.958
83.723,102.83,0.9956,349.63,13.951
84.235,104.04,0.99562,349.72,13.924
82.77,105.2,0.99564,350.07,13.893
80.354,104.71,0.99566,350.33,13.879
81.141,105.57,0.99563,350.29,13.91
83.488,102.98,0.99557,350.29,13.925
82.015,102.15,0.99554,350.32,13.883
80.862,104.61,1,273.15,0.1
79.677,106.91,0.99994,281.12,0.10498
80.648,102.36,0.99987,287.85,0.10998
79.909,107.95,0.99989,293.53,0.11505
79.434,102.48,0.99993,298.55,0.12019
79.192,103.16,0.99989,304.24,0.12674
80.879,107.22,0.99993,308.96,0.13308
83.517,106.24,1.0001,312.91,0.13918
81.568,107.58,1.0001,316.32,0.14539
81.598,103.82,1,319.48,0.15219
84.387,105.87,1,322.3,0.15913
84.584,102.68,0.99997,324.87,0.16626
83.097,107.38,0.99994,327.05,0.17326
84.273,103.45,0.99989,329.02,0.18083
80.611,105.32,0.99993,330.8,0.18861
82.424,104.12,1.0001,332.46,0.19645
83.144,103.04,1.0001,333.97,0.20409
79.664,107.52,1.0001,335.71,0.21396
80.237,103.92,0.99998,337.18,0.22372
83.928,103.32,0.99989,338.34,0.23306
83.374,105.65,0.99989,339.28,0.24239
83.985,102.89,1,340.68,0.25648
83.108,104.9,1.0001,341.94,0.27068
84.657,103.12,1.0001,342.89,0.28531
83.362,106.3,0.99993,343.67,0.29985
84.97,107.83,0.99982,344.35,0.31342
81.678,102.76,0.99977,344.9,0.32677
83.794,106.91,0.99984,345.4,0.34038
81.792,104.78,0.99993,345.8,0.35414
82.748,102.81,0.99991,346.11,0.36929
82.203,104.79,0.9999,346.34,0.38438
80.63,107.79,0.99998,346.44,0.39908
79.483,102.38,1,346.6,0.41375
81.136,102.74,1,346.89,0.42923
84.557,107.81,1.0001,347.2,0.4445
82.778,106.9,1.0002,347.53,0.45971
80.641,103.33,1.0002,347.73,0.47488
79.261,102.86,1.0003,347.73,0.49295
82.526,102.34,1.0003,347.84,0.5107
79.254,103.94,1.0001,348.18,0.52744
80.951,107.34,1.0001,348.45,0.54435
82.48,105.54,1,348.53,0.56466
81.855,102.66,0.99996,348.54,0.58367
81.851,105.51,0.99998,348.48,0.60142
79.592,105.68,1.0001,348.55,0.61981
83.663,107.48,1.0001,348.68,0.63882
79.741,106.6,1,348.73,0.65755
82.782,106.41,0.99987,348.78,0.67651
83.365,107.43,0.99977,348.82,0.6957
79.058,105.04,0.99974,348.93,0.71932
84.723,107.82,0.9998,349.11,0.74221
80.048,102.07,0.99988,349.23,0.76514
82.463,104.36,0.99988,349.31,0.78814
81.611,107.65,0.99988,349.4,0.81494
83.184,104.7,0.99985,349.55,0.84097
81.031,105.23,0.99972,349.77,0.86619
79.138,106.58,0.99962,349.86,0.89175
82.557,102.19,0.99962,349.86,0.92248
80.215,107.91,0.99961,350.02,0.95344
79.072,107.27,0.9996,350.24,0.98431
82.577,104.64,0.99957,350.35,1.0147
79.994,105.53,0.99953,350.44,1.0591
82.808,105.16,0.99949,350.53,1.1028
83.899,104.94,0.99941,350.44,1.1442
81.479,106.71,0.99937,350.33,1.1855
84.486,102.88,0.99946,350.32,1.243
80.537,107.36,0.99951,350.25,1.2977
83.471,104.13,0.99951,350.17,1.351
81.893,103.39,0.99948,350.06,1.4062
82.237,104.4,0.99946,350.11,1.4608
83.974,104.41,0.99946,350.25,1.5121
82.416,106.63,0.99947,350.25,1.5601
84.81,103.9,0.99951,350.16,1.6091
84.987,102.2,0.99955,350.07,1.6698
81.295,102.51,0.99958,350,1.729
84.945,102.14,0.9996,350,1.787
82.898,102.05,0.99957,349.95,1.8469
83.411,107.65,0.99957,349.95,1.9104
82.991,106.48,0.99958,350.01,1.9711
80.681,102.52,0.9995,349.96,2.0279
79.894,103.2,0.99938,349.89,2.0826
80.631,106.68,0.9993,350.02,2.1637
82.21,105.11,0.99935,350.18,2.2475
80.649,107.61,0.99948,350.26,2.3312
84.91,103.41,0.99953,350.18,2.4127
82.565,107.21,0.99944,350.24,2.5271
83.025,102.66,0.99933,350.43,2.6442
81.619,106.82,0.99917,350.41,2.7714
79.385,102.72,0.99907,350.3,2.8923
79.5,107,0.99905,350.35,2.9903
81.802,107.32,0.99904,350.37,3.0894
84.57,107.28,0.99908,350.26,3.1861
79.991,106.67,0.99907,350.15,3.2829
79.426,105.53,0.99901,350.17,3.3784
81.821,104.35,0.99891,350.22,3.4759
80.775,105.96,0.99872,350.21,3.584
80.245,106.54,0.99855,350.16,3.6873
83.693,104.25,0.99858,350.1,3.7684
84.399,104.67,0.99866,350.05,3.8479
82.547,105.66,0.99868,350.01,3.9256
80.665,105.37,0.99871,349.94,4.0046
83.695,105.11,0.9987,349.97,4.0883
81.516,106.22,0.99869,350.02,4.1651
84.775,107.53,0.99879,349.9,4.2296
80.516,106.89,0.99889,349.79,4.2973
81.25,107.91,0.99888,349.92,4.3685
83.068,102.54,0.99885,349.99,4.4422
79.8,107.6,0.9988,349.85,4.5255
79.785,105.16,0.99875,349.74,4.6059
80.986,106.65,0.9987,349.79,4.6643
84.915,105.28,0.99865,349.86,4.7247
82.187,107.4,0.99863,349.94,4.7954
80.396,103.71,0.99865,349.94,4.8634
83.957,104.43,0.99866,349.91,4.9168
82.367,103.28,0.99867,349.87,4.9731
80.325,105.63,0.99873,349.78,5.0318
83.198,103.03,0.99881,349.76,5.0892
81.832,104.68,0.99885,349.85,5.1575
83.018,102.24,0.99888,349.96,5.2212
82.309,102.51,0.99886,350.11,5.2749
80.824,107.85,0.9988,350.15,5.3322
82.529,105.27,0.99872,350.11,5.3961
82.376,104.14,0.99866,350.14,5.4609
82.871,104.02,0.99862,350.25,5.5296
83.148,107.06,0.99859,350.31,5.5972
79.86,102.67,0.99855,350.32,5.6589
79.325,103.65,0.99852,350.3,5.7153
82.988,102.31,0.99855,350.25,5.7702
83.388,104.45,0.9986,350.21,5.8269
82.836,106.35,0.99859,350.24,5.8987
80.017,103.15,0.99852,350.23,5.9728
83.795,105.03,0.99848,350.15,6.0521
83.209,104.46,0.99847,350.11,6.1324
82.802,103.06,0.99847,350.2,6.2396
84.575,105.7,0.99843,350.13,6.3374
81.476,103.19,0.99833,349.92,6.4245
84.731,103.58,0.99829,349.8,6.5102
83.65,102.48,0.99819,349.83,6.6325
84.04,104.17,0.99808,349.76,6.7552
82.941,107.98,0.99815,349.64,6.8809
83.977,106.6,0.99828,349.61,7.0051
83.504,104.01,0.99819,349.7,7.1699
83.762,103.66,0.99807,349.67,7.335
83.445,106.19,0.99814,349.51,7.4954
83.35,105,0.99827,349.41,7.6519
81.702,107.36,0.99832,349.42,7.8091
83.768,105.84,0.99835,349.54,7.9523
84.235,105.21,0.99833,349.79,8.1122
80.266,103.27,0.99826,350,8.2716
81.291,104.43,0.99802,350.1,8.4084
82.962,102.03,0.99793,350.28,8.5332
81.868,103.73,0.99814,350.47,8.6654
79.787,105.95,0.99823,350.54,8.815
84.612,107.58,0.99799,350.5,8.9445
81.121,107.05,0.99777,350.49,9.063
83.131,103.52,0.99759,350.43,9.2049
82.701,106.79,0.99749,350.36,9.3401
83.995,102.3,0.99749,350.35,9.4654
82.193,106.39,0.9975,350.25,9.5884
79.257,102.07,0.9975,350.02,9.6675
80.652,102.75,0.9975,349.96,9.7373
79.654,105.11,0.99752,350.03,9.8323
83.399,102.22,0.99745,350.03,9.9167
81.738,106.97,0.99729,350.02,9.9758
82.275,105.3,0.99722,349.95,10.044
80.99,107.11,0.99726,349.87,10.148
79.053,105.18,0.99726,349.84,10.235
83.134,106.56,0.99723,349.8,10.287
81.154,102.16,0.99719,349.76,10.339
84.355,103.04,0.9972,349.76,10.401
80.944,105.85,0.99721,349.75,10.473
84,107.58,0.99714,349.7,10.565
84.11,103.76,0.99707,349.66,10.646
84.976,107.1,0.99704,349.71,10.704
83.449,106.39,0.9971,349.66,10.763
79.168,102.85,0.99727,349.46,10.815
80.808,102.92,0.99736,349.31,10.861
80.085,102.3,0.99731,349.46,10.922
80.398,106.75,0.99735,349.67,10.993
81.99,102.93,0.99745,349.74,11.08
84.505,103.15,0.99746,349.69,11.162
79.826,107.93,0.99739,349.61,11.242
84.962,106.66,0.99737,349.55,11.318
83.711,105.79,0.99739,349.53,11.375
83.166,107.3,0.9974,349.57,11.423
84.721,104.89,0.99739,349.79,11.499
80.865,102.02,0.99724,349.9,11.578
80.98,103.48,0.99696,349.72,11.652
81.255,107.9,0.99681,349.63,11.733
82.493,104.22,0.99674,349.93,11.82
79.332,103.9,0.99661,350,11.914
83.579,103,0.99665,349.75,12.024
82.308,107.58,0.99676,349.58,12.122
80.165,106.72,0.99677,349.68,12.169
81.651,103.41,0.99671,349.65,12.201
82.501,105.47,0.99656,349.48,12.239
84.647,105.77,0.9964,349.39,12.284
81.144,106.99,0.99623,349.54,12.335
80.296,102.76,0.99623,349.54,12.414
83.853,105.46,0.99648,349.32,12.512
79.289,107.12,0.99668,349.23,12.586
79.469,102.75,0.99666,349.39,12.622
82.552,102.25,0.99675,349.45,12.685
79.945,107.33,0.9969,349.41,12.78
80.385,103.12,0.99692,349.38,12.851
82.601,104.39,0.99683,349.37,12.871
84.904,102.46,0.99674,349.4,12.9
82.11,107.63,0.99657,349.49,12.938
84.352,102.71,0.99643,349.59,12.968
84.912,107.8,0.99637,349.46,13.016
84.022,105.78,0.99646,349.36,13.08
80.083,104.24,0.99668,349.59,13.127
82.267,103.55,0.99678,349.82,13.155
81.777,102.49,0.99664,349.67,13.211
83.873,102.05,0.99653,349.61,13.258
80.49,104.92,0.99652,349.76,13.253
82.353,103.65,0.99657,349.8,13.235
81.843,103.76,0.99653,349.69,13.243
82.897,102.45,0.99658,350,13.279
79.307,103.5,0.99682,350.58,13.348
